behavior_id	feature_id	expectation	modes	platforms	level	evidence
compat-reference-drawer-rows	thread-history	Drawerのタブ／履歴は更新日時・既読レス数・正の更新差分・生存／状態色・サムネなし画像を表示し、巡回は50dp画像・レス表記・登録日時・active色を使って外部結果と内蔵履歴を重複させない	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/ui/compat/CompatibilityDrawerReferenceTest.kt#drawerReplyRowsShowReadCountAndOnlyPositiveProbeDelta;shared/src/commonTest/kotlin/ui/compat/CompatibilityDrawerReferenceTest.kt#drawerRowsUseTheTwoReferenceJapaneseTimestampPatterns;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#drawerRowsAndFiveToolbarImagesMatchOldAndFinalApk;shared/src/iosTest/kotlin/ui/compat/IosCompatExternalWatcherTest.kt#inAppWatcherListsAndDeletesPersistedCompatibilityHistory
compat-reference-post-context-del	thread-interaction	本文長押しの3×3項目は参照APKどおり小文字web／delを含む順序で表示し、delは送信前に削除依頼No確認を必ず挟む	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatibilityCoreTest.kt#postActionCandidates_andQuickQuote_keepLegacyFieldOrder;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#threadPostAndScrollDialogsMatchReferenceLabelsAndConfirmationFlow
compat-reference-delete-dialog-copy	thread-interaction	Catalog delと本人削除の確認は参照APKの題名・ボタン・画像だけ消す文言に一致し、現行独自の説明本文を混入させない	TOSHIAKI_COMPAT	BOTH	INTEGRATION	app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#selectorUpdateCheckUsesAllTabProbeInsteadOfReloadingCatalog;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#threadPostAndScrollDialogsMatchReferenceLabelsAndConfirmationFlow
compat-reference-thread-scroll-dialog	thread-interaction	スレッドのスクロール操作は題名・閉じる行を足さない下端パネルでトップ／最新レスとSeek操作を提供し、端操作後は閉じる	TOSHIAKI_COMPAT	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#threadPostAndScrollDialogsMatchReferenceLabelsAndConfirmationFlow
compat-reference-information-screens	updates-notifications	変更履歴は他アプリの履歴を流用せず、ふたちゃの全版数と利用者向け変更内容だけを日付・build・開発中表記なしで表示する。ライセンスはふたちゃの現行OSS依存関係・Google SDK規約・Apache 2.0全文を表示し、設定／ヘルプから同じ内部画面を開く	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/ui/compat/CompatibilityInfoScreensTest.kt#futachaChangeLogContainsVersionsAndChangesOnly;shared/src/commonTest/kotlin/ui/compat/CompatibilityInfoScreensTest.kt#licensesDescribeFutachaDependenciesInsteadOfTheReferenceApplication;shared/src/commonTest/kotlin/ui/compat/CompatibilityInfoScreensTest.kt#changeLogAutoOpenDecisionMatchesVersionGate;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#informationScreensUseFutachaHistoryAndCurrentLicenses;iosApp/iosAppUITests/IosAppUITests.swift#testToshiakiFutachaInformationScreensOpenInternally
compat-reference-root-settings	settings	としあき仮の設定rootは1.apkの基本設定6・表示3・バックアップ5・その他4項目の構造と旧作者欄を維持し、履歴・ライセンスはふたちゃの事実に合わせ、現行独自機能を末尾のふたちゃ拡張へ隔離する。復元は単一ファイル、保存はフォルダーを選び、成功日時とDatabase v26・版表示メッセージも参照挙動へ合わせる	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatPreferenceSchemaTest.kt#rootSettingsKeepTheReferenceCoreExactAndIsolateCurrentExtensions;shared/src/commonTest/kotlin/compat/CompatPreferenceSchemaTest.kt#referenceBackupDatesAndVersionMessagesMatchTheApkContracts;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#rootSettingsKeepReferenceRowsAndPutCurrentFeaturesInTheExtensionSection;iosApp/iosAppUITests/IosAppUITests.swift#testToshiakiRootSettingsKeepReferenceCoreAndIsolateExtensions
compat-catalog-reply-priority	catalog	としあき仮のレス数優先は1.apk同様に有効時だけしきい値で安定分割し、抽出対象を優先群内で前へ出し、非優先群の表示可否を板ごとに保持して選択中のカタログ順を壊さない	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatibilityCatalogProjectionTest.kt#referencePriorityKeepsSelectedSortOrderAndAppendsFewReplies;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#catalogReplyPriorityMatchesReferencePartitionAndPersistsPerBoardFlags;iosApp/iosAppUITests/IosAppUITests.swift#testToshiakiCatalogReplyPriorityFlagsPersistPerBoard
compat-catalog-source-title-limit	catalog	としあき仮のカタログ本文は1.apkのCatalogLoader同様に取得段階の10／20／30文字制限を検索・NG・監視・抽出より先に適用し、その後Grid／List固有の表示文字数を独立して適用する	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatibilityCatalogProjectionTest.kt#sourceTitleLimitRunsBeforeIndependentGridOrListLimit;shared/src/commonTest/kotlin/compat/CompatibilityCatalogProjectionTest.kt#sourceTitleLimitMatchesReferenceBoundsAndPreservesMissingTitles;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#catalogSourceTitleLimitAppliesBeforeDisplayAndSearchLikeReferenceLoader;iosApp/iosAppUITests/IosAppUITests.swift#testToshiakiCatalogSourceTitleLimitPersistsAndRestores
compat-settings-option-state-isolation	settings	としあき仮の設定選択Dialogは項目ごとにスクロール状態を分離し、31択の末尾を選んだ直後でも3択を空表示にせず、単位付き表示値を1.apkの数値entryValueとして永続化する	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatPreferenceSchemaTest.kt#catalogChoicesWithUnitsPersistTheFinalApkEntryValues;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#missingCatalogAndThreadRowsAreReachableAndPersistStableApkKeys;iosApp/iosAppUITests/IosAppUITests.swift#testToshiakiCatalogSourceTitleLimitPersistsAndRestores
compat-catalog-dropped-setting-dependency	settings	1.apkと同様に「消えたスレを末尾に表示」は「スレ落ち・隔離判定」がOFFの間は操作不可とし、ON時だけ個別に永続化でき、iOSの非同期初期読込みが直後の操作を古い値で上書きしない	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatPreferenceSchemaTest.kt#settingsSnapshotLoadsDependenciesSynchronouslyAndKeepsLegacyAliases;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#missingCatalogAndThreadRowsAreReachableAndPersistStableApkKeys;iosApp/iosAppUITests/IosAppUITests.swift#testToshiakiCatalogDroppedAppendFollowsReferenceDependency
compat-viewer-preload-policy	gallery-viewer	Viewerの前後画像先読みは1.apkのusually／wifi／noneを保存・復元し、wifiは非従量制接続時だけ、noneは常に抑止し、旧日本語保存値も同じ挙動で読む	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatPreferenceSchemaTest.kt#exactDiscreteDomainsMatchApk;shared/src/commonTest/kotlin/compat/CompatMediaSupportTest.kt#viewerPreloadUsesFinalApkRawValuesAndReadsLegacyLabels;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#viewerPreloadPersistsFinalApkRawPolicies;iosApp/iosAppUITests/IosAppUITests.swift#testToshiakiViewerPreloadChoicesUseReferencePolicy
compat-reference-ascii2d-dialog	gallery-viewer	old.apk／1.apkの詳細画像検索登録は正確な題名・アドレス表記・httpsヒント・登録／取消を表示し、不正URLでも登録操作を無効化せず参照文言で通知する	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/ui/compat/CompatImageSearchTest.kt#endpointValidationAllowsAscii2dOnly;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#ascii2dAndImageCompressionDialogsMatchBothReferenceApks
compat-reference-viewer-search-selector	gallery-viewer	Viewer画像検索選択は1.apkの有効検索先を設定順に題名・キャンセルなしで列挙し末尾まで操作できる	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/ui/compat/CompatImageSearchTest.kt#referenceTargetListAndDefaultsMatchOldUi1810b;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#galleryMatchesApkSquareGridSaveModeAndOverflowCommands
compat-reference-catalog-rule-dialogs	catalog	監視ワード・カタログNGワード・NGスレッドの追加／編集／全削除／個別削除Dialogはold.apk／1.apkの文言・範囲・検証・操作を再現する	TOSHIAKI_COMPAT	BOTH	INTEGRATION	app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#catalogExtractReferenceScreenUsesDirectActivityFlowAndExactDialogs;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#catalogIgnoreReferenceScreenUsesAliasesScopeIconsAndExactEditors;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#catalogRefuseReferenceScreenShowsTitleUrlAndConfirmsEveryDeletion
compat-reference-catalog-cache-and-tab-dialogs	catalog	カタログキャッシュ検索はOR／ANDと履歴候補を再現し、カタログタブ選択メニューは更新の確認／スレを閉じるの2項目だけを出す	TOSHIAKI_COMPAT	BOTH	UNIT	shared/src/commonTest/kotlin/ui/compat/CompatCatalogCacheSearchDialogTest.kt#cacheResultsSupportOrAndFilteringLikeLegacySearch;shared/src/commonTest/kotlin/ui/compat/CompatCatalogCacheSearchDialogTest.kt#emptyQueryShowsNewestHistorySuggestionsLikeReferenceDialog;shared/src/commonTest/kotlin/compat/CompatibilitySelectorActionsTest.kt#catalogContextHasTheExactTwoReferenceChoices
compat-reference-post-dialogs	posting	投稿確認・破棄・画像圧縮と手書きのパレット／クリア／保存／未保存終了Dialogはold.apk／1.apkの題名・本文・ボタン・操作順を再現する	TOSHIAKI_COMPAT	BOTH	INTEGRATION	app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#postValidationMessagesMatchBothReferenceApks;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#ascii2dAndImageCompressionDialogsMatchBothReferenceApks;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#postDrawingDialogsBrushesAndHelpMatchBothReferenceApks
compat-reference-thread-search-dialogs	thread-interaction	スレ内キーワード抽出とGoogle検索はold.apk／1.apkの題名・候補・検索する／キャンセルを表示し、未選択でも参照どおり検索操作を受け付ける	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/compat/CompatibilityCoreTest.kt#postActionCandidates_andQuickQuote_keepLegacyFieldOrder;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#threadExtractionAndWebSearchDialogsMatchBothReferenceApks
compat-reference-thread-ng-dialogs	thread-interaction	スレNGヘッダー／ワードの追加・編集・削除・全削除Dialogは参照版の題名・スコープ・ボタン・入力検証を再現する	TOSHIAKI_COMPAT	BOTH	INTEGRATION	app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#threadReferenceNgManagersMatchDedicatedActivitiesScopesEditorsAndGlobalClear
compat-reference-thread-clean-services	thread-history	old.apk／1.apk同様にタブは100件超過時90件、履歴は200件超過時190件へ整理し境界件数までは削除しない	TOSHIAKI_COMPAT	BOTH	INTEGRATION	app-android/src/androidTest/java/com/valoser/futacha/CompatibilitySnapshotCacheInstrumentedTest.kt#threadTabAndHistoryCleanServicesUseReferenceTriggerAndTrimBoundaries;shared/src/iosTest/kotlin/compat/IosExperienceProfileStoreTest.kt#compatibilityTabAndHistoryCleanupMatchesReferenceBoundaries
compat-reference-cache-supplement	thread-loading	参照版の過去ログ取得確認で得ていた欠落レス補完を、現在はキャッシュ／過去ログ自動マージで操作待ちなく提供する	TOSHIAKI_COMPAT	BOTH	UNIT	shared/src/commonTest/kotlin/ui/compat/CompatThreadFetchTest.kt#incompleteCacheHitIsSupplementedByArchive
compat-reference-deleted-count-presentation	thread-interaction	削除レス件数の集約通知はスレ先頭へ表示せず、個別削除レスの表示設定と内部の消滅判定は維持する	TOSHIAKI_COMPAT	BOTH	UNIT	shared/src/commonTest/kotlin/ui/compat/CompatDeletedPostPresentationTest.kt#aggregateDeletedResponseNoticeIsNotRenderedAboveTheThread
compat-reference-archive-apu-label	archive	新規取得・端末キャッシュ・保存メタデータ・保存元HTMLの過去ログ本文と引用に追加されたあぷ／あぷ小ファイル名末尾の［見る］だけを除去し、一般の本文とリンク表示は維持する	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/ui/compat/CompatArchiveThreadFetcherTest.kt#archiveApuViewSuffixIsRemovedFromBodyAndQuoteOnly;shared/src/commonTest/kotlin/compat/CompatMediaSupportTest.kt#persistedArchiveApuLabelsAreNormalizedBeforePresentation;shared/src/commonTest/kotlin/service/ThreadSaveSupportTest.kt#rewriteSavedOriginalHtml_removesFtbucketPreviewControlsOnly;app-android/src/test/java/com/valoser/futacha/SavedHtmlViewerActivityTest.kt#sanitizesFtbucketPreviewControlBeforeWebViewRendering;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#issue78PersistedArchiveLabelsAreAbsentFromBodyAndQuoteOnDevice;app-android/src/androidTest/java/com/valoser/futacha/ThreadSavePlatformContractInstrumentedTest.kt#savedHtmlViewerRemovesFtbucketPreviewControlOnDevice;iosApp/iosAppUITests/IosAppUITests.swift#testIssue78PersistedArchiveLabelsAreAbsentFromBodyAndQuoteOnDevice;iosApp/iosAppUITests/IosAppUITests.swift#testIssue78SavedHtmlViewerRemovesFtbucketPreviewControl
compat-reference-deleted-body-colour	thread-interaction	削除・隔離通知を赤で表示しても、その後に残る元の本文はテーマの通常本文色で表示する	TOSHIAKI_COMPAT	BOTH	UNIT	shared/src/commonTest/kotlin/ui/compat/CompatDeletedPostPresentationTest.kt#visibleDeletedPostKeepsOriginalBodyColourAndLimitsRedToTheNotice
compat-reference-apu-thumbnail-aspect	media	あぷ小サムネイル枠は復号後の画像寸法から縦横比を保ち、横長画像を正方形の固定枠へ引き伸ばさない	TOSHIAKI_COMPAT	BOTH	UNIT	shared/src/commonTest/kotlin/compat/CompatMediaSupportTest.kt#apuSmallThumbnailBoundsUseDecodedLandscapeAspectRatio
compat-thread-thumbnail-transient-retry	thread-loading	スレ本文サムネイルは一時的な取得失敗を段階的に再試行し、再試行を使い切った場合だけ原画像へフォールバックする	TOSHIAKI_COMPAT	BOTH	INTEGRATION	shared/src/commonTest/kotlin/ui/compat/CompatThumbnailRetryTest.kt#retriesTwiceBeforeFallingBackToTheOriginalImage;app-android/src/androidTest/java/com/valoser/futacha/CompatViewerGestureInstrumentedTest.kt#threadThumbnailRetriesTransientFailuresBeforeOriginalFallback
compat-toolbar-drag-stability	settings	ツールバー並び替えはドラッグ開始時の順序を基準に行境界を一度だけ越え、項目移動による往復振動を起こさずドロップ順を保存する	TOSHIAKI_COMPAT	ANDROID	INTEGRATION	shared/src/commonTest/kotlin/ui/compat/CompatibilityToolbarDragTest.kt#placementUsesThePointerDownOrderWithoutBoundaryOscillation;app-android/src/androidTest/java/com/valoser/futacha/CompatSettingsSchemaInstrumentedTest.kt#toolbarEditorDragMovesExactlyOneRowWithoutOscillating
compat-viewer-return-cache	gallery-viewer	Viewerから戻った時は表示中のキャッシュ済みスレを再利用し、明示更新なしに本文を再取得しない	TOSHIAKI_COMPAT	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/CompatViewerGestureInstrumentedTest.kt#viewerBackRestoresCachedThreadWithoutNetworkRefresh
compat-large-thread-lazy-media	thread-loading	1000レス級スレでも末尾へ移動でき、画面外サムネイルを一括取得せず表示範囲付近だけを遅延読込する	TOSHIAKI_COMPAT	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/CompatViewerGestureInstrumentedTest.kt#thousandReplyThreadOnlyRequestsImagesNearTheVisibleViewport
